RowID,Product ID,Category,Sub-Category,Product Name,Price
1728,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",68.232
1729,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,13.11
1730,OFF-LA-10000305,Office Supplies,Labels,Avery 495,6.3
1731,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,19.99
1732,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",2.608
1733,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,4
1734,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,28.352
1735,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,17.592
1736,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,33.78
1737,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68
1738,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,5.28
1739,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,329.99
1740,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",328.14
1741,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,71.072
1742,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,3.184
1743,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,3.57
1744,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,3.92
1745,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",184.784
1746,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",104.784
1747,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",75.995
1748,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48
1749,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",104.993
1750,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",5.824
1751,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738
1752,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",20.89
1753,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,182.02
1754,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,27.992
1755,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,14.16
1756,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",58.98
1757,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,91.184
1758,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",20.28
1759,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",11.58
1760,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,9.328
1761,OFF-LA-10003498,Office Supplies,Labels,Avery 475,14.8
1762,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",23.992
1763,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98
1764,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,14.392
1765,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,16.74
1766,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,103.992
1767,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,54.96
1768,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,22.84
1769,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,8.5
1770,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,5.184
1771,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),168.76
1772,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2
1773,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",106.4
1774,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,569.99
1775,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,5.98
1776,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,13.94
1777,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,5.98
1778,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,15.992
1779,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,232.58
1780,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.8
1781,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,31.912
1782,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,8.61
1783,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992
1784,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22
1785,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",11.56
1786,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,15.984
1787,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294
1788,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,40.794
1789,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",8.01
1790,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,54.1
1791,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,3.808
1792,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,39.99
1793,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",33.98
1794,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,16.99
1795,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,41.95
1796,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",8.17
1797,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61
1798,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,454.3
1799,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,6.48
1800,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,12.584
1801,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,1.576
1802,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,15.992
1803,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,264.78
1804,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,2.794
1805,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494
1806,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,42.136
1807,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,119.93
1808,TEC-PH-10004094,Technology,Phones,Motorola L703CM,124.792
1809,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,239.994
1810,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,0.696
1811,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,5.184
1812,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",5.98
1813,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.936
1814,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98
1815,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",151.36
1816,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",113.997
1817,OFF-LA-10002473,Office Supplies,Labels,Avery 484,2.304
1818,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,39.472
1819,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,324.5
1820,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,63.04
1821,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,2.48
1822,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,5.985
1823,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,117.285
1824,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99
1825,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,20
1826,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,13.58
1827,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,38.32
1828,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,19.992
1829,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,4.624
1830,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,680.9
1831,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",30.294
1832,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72
1833,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,1119.2
1834,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",29.24
1835,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",8.892
1836,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,3.768
1837,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,40.98
1838,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,1.97
1839,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,3.85
1840,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84
1841,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,258.95
1842,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,18.272
1843,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",23.312
1844,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",7.35
1845,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,50.997
1846,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120
1847,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,359.992
1848,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,2.544
1849,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,59.997
1850,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,19.98
1851,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,1.34
1852,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184
1853,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,2.952
1854,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,81.882
1855,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,3.536
1856,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475
1857,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,9.064
1858,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,107.992
1859,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,74.979
1860,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",49.43
1861,TEC-PH-10002645,Technology,Phones,LG G2,299.994
1862,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,12.248
