Row ID,Order ID,Order Date,Ship Mode,Customer ID,Product ID,Category,Sub-Category,Product Name,Quantity,Sales
5085,CA-2016-108350,6/6/2016,Second Class,SC-20230,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,4,$105.52 
5086,CA-2015-144302,6/19/2015,Standard Class,ME-17320,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2,$5.79 
5087,CA-2015-109001,3/5/2015,Standard Class,KN-16390,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,7,$466.16 
5088,CA-2015-109001,3/5/2015,Standard Class,KN-16390,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,1,$10.31 
5089,CA-2015-109001,3/5/2015,Standard Class,KN-16390,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,3,$2.56 
5090,CA-2017-132738,8/4/2017,First Class,HM-14860,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),2,$7.97 
5091,CA-2017-132738,8/4/2017,First Class,HM-14860,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",1,$8.78 
5092,CA-2017-156720,12/30/2017,Standard Class,JM-15580,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,3,$3.02 
5093,CA-2015-119102,5/23/2015,Standard Class,KH-16690,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,3,$51.45 
5094,US-2014-140452,12/6/2014,Standard Class,BK-11260,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,4,$14.02 
5095,US-2014-140452,12/6/2014,Standard Class,BK-11260,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,5,$214.95 
5096,US-2014-140452,12/6/2014,Standard Class,BK-11260,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,4,$35.04 
5097,US-2014-140452,12/6/2014,Standard Class,BK-11260,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,3,$10.78 
5098,US-2014-140452,12/6/2014,Standard Class,BK-11260,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,2,$4.60 
5099,US-2014-140452,12/6/2014,Standard Class,BK-11260,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,2,$35.17 
5100,CA-2015-141936,8/7/2015,Standard Class,PN-18775,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,3,$19.15 
5101,CA-2014-158442,3/17/2014,Same Day,AZ-10750,OFF-AR-10003732,Office Supplies,Art,Newell 333,2,$4.45 
5102,CA-2014-158442,3/17/2014,Same Day,AZ-10750,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,1,$5.18 
5103,CA-2014-158442,3/17/2014,Same Day,AZ-10750,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,3,$15.55 
5104,CA-2015-167374,3/26/2015,Second Class,GM-14500,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,6,$40.03 
5105,CA-2015-167374,3/26/2015,Second Class,GM-14500,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",3,$16.78 
5106,CA-2014-116568,12/14/2014,Standard Class,BM-11785,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",4,$186.30 
5107,CA-2015-147102,9/19/2015,Standard Class,NH-18610,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,4,$66.36 
5108,CA-2017-132213,4/25/2017,First Class,PN-18775,OFF-AR-10004078,Office Supplies,Art,Newell 312,9,$42.05 
5109,CA-2017-132213,4/25/2017,First Class,PN-18775,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,5,$67.92 
5110,CA-2014-138450,10/18/2014,Standard Class,EH-13765,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",6,$52.51 
5111,CA-2014-138450,10/18/2014,Standard Class,EH-13765,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",6,$186.91 
5112,CA-2014-138450,10/18/2014,Standard Class,EH-13765,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",4,$10.05 
5113,CA-2015-153073,11/13/2015,Same Day,HA-14905,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",9,$17.50 
5114,CA-2016-147970,1/31/2016,Second Class,AB-10150,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,3,$15.55 
5115,CA-2016-150658,11/17/2016,Standard Class,MS-17365,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3,$10.78 
5116,CA-2017-125640,7/25/2017,Standard Class,DD-13570,OFF-LA-10004178,Office Supplies,Labels,Avery 491,1,$3.30 
5117,CA-2017-154137,11/11/2017,Standard Class,MT-17815,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,1,$35.48 
5118,CA-2015-127173,9/26/2015,Standard Class,GM-14500,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",3,$34.44 
5119,CA-2015-127173,9/26/2015,Standard Class,GM-14500,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,7,$629.93 
5120,CA-2015-127173,9/26/2015,Standard Class,GM-14500,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,9,$79.06 
5121,CA-2014-149538,4/4/2014,Standard Class,KB-16585,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,5,$232.55 
5122,CA-2014-149538,4/4/2014,Standard Class,KB-16585,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,2,$99.98 
5123,CA-2014-149538,4/4/2014,Standard Class,KB-16585,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,3,$19.44 
5124,CA-2014-149538,4/4/2014,Standard Class,KB-16585,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,2,$12.96 
5125,CA-2014-160766,9/14/2014,Same Day,DM-13015,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,9,$464.29 
5126,CA-2014-160766,9/14/2014,Same Day,DM-13015,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,7,$68.46 
5127,CA-2014-160766,9/14/2014,Same Day,DM-13015,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4,"$2,799.96 "
5128,CA-2014-160766,9/14/2014,Same Day,DM-13015,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2,$601.30 
5129,CA-2014-160766,9/14/2014,Same Day,DM-13015,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,1,$16.99 
5130,CA-2014-160766,9/14/2014,Same Day,DM-13015,TEC-PH-10000526,Technology,Phones,Vtech CS6719,3,$287.97 
5131,CA-2014-160766,9/14/2014,Same Day,DM-13015,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,9,$44.82 
5132,CA-2017-146626,12/29/2017,Standard Class,BP-11185,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,8,$101.12 
5133,CA-2015-123330,6/21/2015,Standard Class,EP-13915,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,3,$107.98 
5134,CA-2017-155607,11/26/2017,Standard Class,FG-14260,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,7,$58.73 
5135,CA-2017-155607,11/26/2017,Standard Class,FG-14260,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,4,$93.34 
5136,CA-2016-151323,10/23/2016,Standard Class,AB-10255,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,5,$17.05 
5137,CA-2015-146696,12/14/2015,Standard Class,RD-19480,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,2,$8.10 
5138,CA-2016-128972,11/13/2016,Standard Class,TS-21430,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",4,$30.36 
5139,CA-2017-128335,9/29/2017,Standard Class,JA-15970,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,3,$23.34 
5140,CA-2017-128335,9/29/2017,Standard Class,JA-15970,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",5,$51.55 
5141,CA-2015-154886,11/8/2015,Standard Class,SW-20455,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,2,$119.90 
5142,CA-2016-111213,4/1/2016,Standard Class,FP-14320,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",6,"$1,317.49 "
5143,CA-2016-111213,4/1/2016,Standard Class,FP-14320,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,8,$63.84 
5144,CA-2016-111213,4/1/2016,Standard Class,FP-14320,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,1,$3.59 
5145,CA-2017-161333,2/2/2017,Standard Class,JL-15835,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",2,$86.26 
5146,CA-2017-161333,2/2/2017,Standard Class,JL-15835,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",4,$139.04 
5147,CA-2017-161333,2/2/2017,Standard Class,JL-15835,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,4,$46.80 
5148,CA-2017-128734,12/24/2017,Standard Class,JL-15175,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4,$8.54 
5149,CA-2017-128734,12/24/2017,Standard Class,JL-15175,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,3,$842.38 
5150,CA-2014-141796,6/21/2014,Same Day,JG-15160,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,3,"$1,214.85 "
5151,CA-2017-125101,3/6/2017,Second Class,SH-19975,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",2,$67.78 
5152,CA-2017-169929,9/25/2017,First Class,LS-17200,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,5,$39.90 
5153,US-2014-121566,6/30/2014,Standard Class,CS-11860,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,1,$2.69 
5154,US-2014-121566,6/30/2014,Standard Class,CS-11860,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",3,$6.60 
5155,US-2015-124219,8/7/2015,First Class,KW-16570,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",4,$28.40 
5156,US-2015-124219,8/7/2015,First Class,KW-16570,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",3,$212.94 
5157,CA-2017-163006,6/30/2017,Second Class,GH-14410,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2,"$1,001.58 "
5158,CA-2017-163006,6/30/2017,Second Class,GH-14410,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,3,$569.06 
5159,CA-2017-163006,6/30/2017,Second Class,GH-14410,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",2,$14.22 
5160,CA-2015-156146,10/26/2015,Second Class,AG-10495,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,2,$105.58 
5161,CA-2015-156146,10/26/2015,Second Class,AG-10495,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,2,$68.72 
5162,CA-2014-111192,7/30/2014,Standard Class,TS-21430,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",8,"$1,367.84 "
5163,CA-2016-115378,11/18/2016,Second Class,AJ-10945,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,2,$301.96 
5164,CA-2015-161627,7/6/2015,Standard Class,SJ-20215,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,3,$170.35 
5165,CA-2014-121006,11/10/2014,Standard Class,SC-20020,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",2,$3.90 
5166,CA-2014-121006,11/10/2014,Standard Class,SC-20020,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3,$12.84 
5167,CA-2014-121006,11/10/2014,Standard Class,SC-20020,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),3,$15.84 
5168,CA-2014-121006,11/10/2014,Standard Class,SC-20020,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,3,$563.94 
5169,CA-2014-121006,11/10/2014,Standard Class,SC-20020,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,3,$62.94 
5170,CA-2014-121006,11/10/2014,Standard Class,SC-20020,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",3,$535.41 
5171,CA-2016-122903,5/27/2016,Second Class,LA-16780,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,5,"$3,504.90 "
5172,CA-2016-122903,5/27/2016,Second Class,LA-16780,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,3,$144.12 
5173,CA-2016-122903,5/27/2016,Second Class,LA-16780,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,3,$314.55 
5174,CA-2015-107741,3/8/2015,First Class,FC-14335,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1,$3.41 
5175,CA-2017-106432,10/19/2017,Standard Class,CA-12265,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2,$2.07 
5176,CA-2017-106432,10/19/2017,Standard Class,CA-12265,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,3,$328.40 
5177,CA-2016-148908,11/5/2016,First Class,JH-15985,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,2,$53.25 
5178,CA-2016-123015,12/26/2016,Standard Class,AJ-10795,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,3,$4.99 
5179,US-2015-120502,4/13/2015,Standard Class,BT-11395,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,2,$37.68 
5180,US-2015-120502,4/13/2015,Standard Class,BT-11395,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,2,$258.58 
5181,US-2015-120502,4/13/2015,Standard Class,BT-11395,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,2,$75.84 
5182,CA-2017-108749,9/12/2017,First Class,DJ-13510,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,7,$45.36 
5183,CA-2017-108749,9/12/2017,First Class,DJ-13510,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,3,$45.78 
5184,CA-2017-163335,9/24/2017,First Class,AG-10675,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,3,$40.29 
5185,CA-2017-163335,9/24/2017,First Class,AG-10675,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,7,$38.71 
5186,CA-2015-134719,10/10/2015,Standard Class,JD-15790,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,6,"$1,801.63 "
5187,US-2015-154389,11/27/2015,Standard Class,EH-14125,TEC-PH-10002789,Technology,Phones,LG Exalt,8,$748.75 
5188,CA-2015-115567,9/13/2015,Standard Class,ZC-21910,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,4,$199.96 
5189,CA-2015-115567,9/13/2015,Standard Class,ZC-21910,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,7,"$1,516.20 "
5190,US-2017-136679,11/14/2017,Standard Class,XP-21865,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,6,$167.95 
5191,US-2017-136679,11/14/2017,Standard Class,XP-21865,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",2,$45.04 
5192,US-2017-141943,5/5/2017,Standard Class,DK-12985,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",2,$23.16 
5193,CA-2014-101560,11/28/2014,Second Class,CS-12250,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,5,$397.60 
5194,CA-2014-101560,11/28/2014,Second Class,CS-12250,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,7,$85.96 
5195,CA-2014-101560,11/28/2014,Second Class,CS-12250,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,4,$13.12 
5196,CA-2014-101560,11/28/2014,Second Class,CS-12250,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",3,$45.66 
5197,CA-2014-159709,5/10/2014,Standard Class,AI-10855,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",3,$158.13 
5198,CA-2014-159709,5/10/2014,Standard Class,AI-10855,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",5,$43.60 
5199,CA-2016-103982,3/3/2016,Standard Class,AA-10315,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3,"$3,930.07 "
5200,CA-2016-103982,3/3/2016,Standard Class,AA-10315,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",1,$2.30 
5201,CA-2016-103982,3/3/2016,Standard Class,AA-10315,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,3,$431.98 
5202,CA-2016-103982,3/3/2016,Standard Class,AA-10315,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",7,$41.72 
5203,CA-2015-142454,8/15/2015,Standard Class,RE-19450,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,7,$104.23 
5204,CA-2015-142454,8/15/2015,Standard Class,RE-19450,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,3,$70.26 
5205,CA-2015-102015,9/12/2015,Standard Class,TM-21010,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2,$9.26 
5206,CA-2015-102015,9/12/2015,Standard Class,TM-21010,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",2,$105.98 
5207,CA-2015-102015,9/12/2015,Standard Class,TM-21010,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1,$1.24 
5208,CA-2015-102015,9/12/2015,Standard Class,TM-21010,OFF-LA-10002043,Office Supplies,Labels,Avery 489,2,$20.70 
5209,CA-2015-102015,9/12/2015,Standard Class,TM-21010,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),5,$28.90 
5210,CA-2015-102015,9/12/2015,Standard Class,TM-21010,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",1,$27.18 
5211,CA-2015-156755,1/12/2015,Standard Class,YS-21880,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",3,$465.18 
5212,CA-2015-130876,5/12/2015,Second Class,AZ-10750,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,3,$36.63 
5213,CA-2016-145898,9/26/2016,Same Day,CM-12445,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,3,$51.45 
5214,CA-2016-145898,9/26/2016,Same Day,CM-12445,OFF-LA-10000262,Office Supplies,Labels,Avery 494,3,$7.83 
5215,CA-2016-145898,9/26/2016,Same Day,CM-12445,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,5,$35.40 
5216,CA-2016-145898,9/26/2016,Same Day,CM-12445,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5,$29.90 
5217,US-2017-159562,9/9/2017,Standard Class,JB-16000,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2,$17.48 
5218,CA-2017-134635,4/15/2017,Second Class,NS-18640,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,3,$79.14 
5219,CA-2017-167080,6/10/2017,Standard Class,LC-16930,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,5,$8.40 
5220,CA-2017-145653,9/1/2017,Same Day,CA-12775,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,7,$498.26 
5221,CA-2014-140487,6/14/2014,Standard Class,SR-20425,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",3,$212.94 
5222,CA-2017-117401,5/18/2017,Second Class,PP-18955,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,7,$706.86 
5223,CA-2017-117401,5/18/2017,Second Class,PP-18955,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,5,$114.95 
5224,CA-2017-117401,5/18/2017,Second Class,PP-18955,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",7,$43.19 
5225,US-2017-109582,9/12/2017,Second Class,JM-15865,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",3,$166.44 
5226,CA-2016-119865,6/21/2016,Standard Class,AS-10090,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,5,$36.56 
5227,CA-2016-119865,6/21/2016,Standard Class,AS-10090,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",6,$186.14 
5228,CA-2016-119865,6/21/2016,Standard Class,AS-10090,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,2,$353.57 
5229,US-2014-147648,11/26/2014,Standard Class,LS-16975,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,2,$81.98 
5230,CA-2017-124436,3/19/2017,Second Class,SA-20830,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,2,$14.62 
5231,CA-2017-124436,3/19/2017,Second Class,SA-20830,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,5,$697.16 
5232,CA-2017-124436,3/19/2017,Second Class,SA-20830,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",1,$30.93 
5233,CA-2017-124436,3/19/2017,Second Class,SA-20830,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",7,$27.50 
5234,CA-2014-115084,10/18/2014,Standard Class,LS-17200,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,6,$605.34 
