job,doc,borough,house,street_name,job_type,job_status_descrp,landmarked,adult_estab,latest_action_date,existing_occupancy,proposed_occupancy,owner_type,job_description,initial_cost
200549763,1,BRONX,468,EAST  140 STREET,A3,SIGNED OFF,N,N,2003-09-05 ,PUB,,OTHER,PS40 WOOD FENCE INSTALLATION ALONG WITH JOB 200476056,$0.00
540155785,1,STATEN ISLAND,2955,VETERANS ROAD WEST,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-11-28 ,M,M,INDIVIDUAL,THIS IS A SOLAR PTA4 ROOF MOUNTED SYSTEM,$234745.00
102509938,1,MANHATTAN,201,EAST   66 STREET,A2,SIGNED OFF,N,N,2003-10-23 ,RES,,CORPORATION,"ALTERATION AND EXPANSION OF AKITCHEN AND MASTER BATHROOM, AND ALTERATION OF SECOND BATHROOM. NO CHANGE IN USE, OCCUPANCY OR EGRESS",$75000.00
123109625,1,MANHATTAN,4,PETER COOPER ROAD,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2017-11-28 ,RES,RES,CORPORATION,"APT 14G AND 14H INTERIOR RENOVATION OF THE EXISTING DEMISED SPACE FOR FINISHES, FIXTURES, PLUMBING FIXTURES AND EQUIPMENT AS DESCRIBED IN THE ARCHITECTURAL DRAWINGS. THERE IS NO CHANGE IN OCCUPANCY, USE, OR EGRESS",$328606.00
200549790,1,BRONX,1250,WARD AVENUE,A3,SIGNED OFF,N,N,2002-12-09 ,PUB,,OTHER,PS197X@PS77 FENCE IN CONJUNCTION WITH # 200540628,$0.00
340562894,1,BROOKLYN,2700,CAMPUS ROAD,A2,APPLICATION PROCESSED - ENTIRE,N,N,2017-11-15 ,G,G,OTHER GOV'T AGENCY,APPLICATION FILED TO PROVIDE A REFERENCE NUMBER FOR THE  EXISTING PLACE OF ASSEMBLY PREVIOUSLY CONSTRUCTED UNDER THE  CONTROL OF DASNY/CUNY. NO WORK TO BE PERFORMED UNDER THIS  APPLICATION.,$1000.00
140716508,1,MANHATTAN,135,ELDRIDGE STREET,A3,PLAN EXAM - DISAPPROVED,N,N,2017-12-14 ,,,PARTNERSHIP,BPP FILED HEREWITH.,$0.00
103035699,1,MANHATTAN,45,WEST  126 STREET,A2,PLAN EXAM - APPROVED,N,N,2001-11-16 ,RES,,INDIVIDUAL,"Application being filed to renovate entire building. No change in use, egress or occupancy.",$20000.00
103036242,3,MANHATTAN,806,MADISON AVENUE,A2,SIGNED OFF,N,N,2002-02-27 ,,,,"PROPOSE TO INSTALL NEW STEEL STAIR AND INSTALL NEW CONCRETE SLAB.  NO CHANGE TO USE, EGRESS OR OCCUPANCY.",$4500.00
103036251,1,MANHATTAN,59,MAIDEN LANE,A2,SIGNED OFF,N,N,2002-06-25 ,COM,,PARTNERSHIP,"Demolition and installation of interior partitions on the 14th floor mezz as per plans filed herewith.  No change in use, egress or occupancy.",$15000.00
240239620,1,BRONX,1781,BRUCKNER BOULEVARD,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2020-02-20 ,RES,RES,NYCHA/HHC,"INSTALLATION OF DEBRIS CHUTE AS PER INDICATED ON PLANS. THERE WILL BE NO CHANGE IN THE USE, EGRESS, OR OCCUPANCY UNDER THIS APPLICATION.",$0.00
103036251,2,MANHATTAN,59,MAIDEN LANE,A2,SIGNED OFF,N,N,2002-06-25 ,,,,"Modification to mechanical ductwork on the 14th floor mezz as per plans filed herewith.  No change in use, egress or occupancy.",$5000.00
103036251,3,MANHATTAN,59,MAIDEN LANE,A2,SIGNED OFF,N,N,2002-06-25 ,,,,"Structural Work on the 14th floor mezz as per plans filed herewith.  No change in use, egress or occupancy.",$10000.00
340638064,1,BROOKLYN,319,LINCOLN PLACE,A2,APPLICATION PROCESSED - ENTIRE,N,N,2018-10-08 ,R-2,R-2,PARTNERSHIP,"MINOR PARTITION WORK IN APT 2L REPLACE & RELOACTE PLUMBING FIXTURES.NO CHANGE TO E,OCCUPANCY OR EGRESS.",$124100.00
140810004,1,MANHATTAN,545,WEST 125 STREET,A2,PLAN EXAM - IN PROCESS,N,N,2018-10-08 ,RES,RES,PARTNERSHIP,INTERIOR RENOVATION AS PER PLANS FILED HEREWITH.,$35000.00
440514276,1,QUEENS,97-32,134TH ROAD,A2,SIGNED OFF,N,N,2019-05-24 ,R-3,R-3,INDIVIDUAL,INSTALLATION OF A ROOFTOP RAILLESS SOLAR PANEL PV SYSTEM.,$31500.00
200552785,1,BRONX,200,CITY ISLAND AVENUE,A2,SIGNED OFF,N,N,2003-05-28 ,,,OTHER,PS175 TEMPORARY PREFABRICATED STRUCTURE INSTALLATION,$150000.00
340562901,1,BROOKLYN,2955,BEDFORD AVENUE,A2,APPLICATION PROCESSED - ENTIRE,N,N,2017-11-15 ,E,E,OTHER GOV'T AGENCY,APPLICATION FILED TO PROVIDE A REFERENCE NUMBER FOR THE  EXISTING PLACE OF ASSEMBLY PREVIOUSLY CONSTRUCTED UNDER THE  CONTROL OF DASNY/CUNY. NO WORK TO BE PERFORMED UNDER THIS  APPLICATION.,$1000.00
123257714,1,MANHATTAN,220,FIFTH AVENUE,A2,APPLICATION PROCESSED - ENTIRE,Y,N,2017-11-15 ,B,B,PARTNERSHIP,ADDITIONS OF NEW DEVICES TO AN EXISTING MODIFIED CLASS E FIRE ALARM SYSTEM.,$7200.00
140810013,1,MANHATTAN,2002,2ND AVENUE,A2,PLAN EXAM - APPROVED,N,N,2018-10-08 ,RES,RES,CORPORATION,"MINOR INTERIOR WORK INCLUDING PLUMBING, AND REPLACE WINDOWS TO APARTMENT #06 AT 4TH FLOOR DUE TO FIRE DAMAGE. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$11000.00
103036420,1,MANHATTAN,202,CANAL STREET,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-01-25 ,E,,CORPORATION,"Install new service counter and partition for conference room. No change in use, egress or occupancy.",$75000.00
200552810,1,BRONX,2780,RESERVOIR AVENUE,A2,SIGNED OFF,N,N,2010-08-23 ,,,OTHER,WALTON HS EXTERIOR MODERNIZATION AT NYC PUBLIC SCHOOL,$4800000.00
103036439,1,MANHATTAN,1345,6 AVENUE,A2,SIGNED OFF,N,N,2002-08-06 ,,,PARTNERSHIP,"TO DEMOLISH PARTITIONS ON 31ST FLOOR AS PER DRAWINGS SUBMITTED. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",$23000.00
103036448,1,MANHATTAN,255,WEST   36 STREET,A2,SIGNED OFF,N,N,2003-08-06 ,E,,CORPORATION,"Remove existing door and install new dor and frame, all as shown on the submitted drawing.  No change in egress.",$2500.00
103036457,1,MANHATTAN,520,MADISON AVENUE,A2,SIGNED OFF,N,N,2002-02-25 ,E,,PARTNERSHIP,"minor demo and installation of partitions and doors as per plans. no change to use, egress or occupancy.",$240000.00
200552892,1,BRONX,3000,EAST TREMONT AVENUE,A2,SIGNED OFF,N,N,2004-10-28 ,,,OTHER,"HERBERT LEHMAN HS  TOILETS MODIFICATION TO PROVIDE ADA COMPLIANCE.  WORK  TO INCLUDE THE MODIFICATION OF ENTRY DO ORS & TOILET PARITIONS & RELOCATION, RE LACEMENT OF EXISTING LAVATORIES W/ NEW A DA COMPLIANT LAVATORIES & INSTALLATION F ACCESSIBLE MIRRORS & PAPER DISPENSERS",$270000.00
103036457,2,MANHATTAN,520,MADISON AVENUE,A2,SIGNED OFF,N,N,2002-02-25 ,,,,"HVAC AND PLUMBING MODIFICATIONS AS PER PLANS. NO CHANGE TO USE, EGRESS, OR OCCUPANCY.",$153000.00
123184623,1,MANHATTAN,777,3RD AVENUE,A2,SIGNED OFF,N,N,2018-08-17 ,E,E,PARTNERSHIP,"RELOCATE AND INSTALL NEW SPRINKLER HEADS AND PIPING AS SHOWN ON DRAWINGS FILED HEREWITH.  NO CHANGE IN USE,  EGRESS OR OCCUPANCY.",$4000.00
103036475,1,MANHATTAN,215,EAST   23 STREET,A3,PLAN EXAM - APPROVED,N,N,2002-02-28 ,J-2,,CORPORATION,FILING FIRE PROTECTION PLAN IN CONJUCTION WITH NB 101991800,$1.00
103036493,1,MANHATTAN,12,EAST   89 STREET,A2,SIGNED OFF,Y,N,2002-04-19 ,,,CORPORATION,FACADE REPAIR AS PER ATTACHED PLANS.NO CHANGE IN USE EGRESS OR OCCUPANCY.,$15000.00
103036741,3,MANHATTAN,1114,1 AVENUE,A2,SIGNED OFF,N,N,2002-04-11 ,,,,Remove and install plumbing fixtures and piping as shown on drawings filed herewith. No change in use occupancy or egress.,$25000.00
123427130,1,MANHATTAN,1400,BROADWAY,A2,SIGNED OFF,N,N,2019-03-21 ,E,E,PARTNERSHIP,"FIRE ALARM MODIFICATIONS  TAKING PLACE ON THE 12TH FL AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY",$3250.00
103036750,1,MANHATTAN,140,WEST  133 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-02-26 ,RES,,OTHER,SPRINKLER FILING IN CONJUCTION WITH ALT 103029278,$30600.00
103036769,1,MANHATTAN,115,WEST  137 STREET,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-12-19 ,RES,,OTHER,INSTALL CHAIN LINK FENCE AS PER PLAN. NO CHANGE IN USE EGRESS OR OCCUPANCY.FENCE IS 6' HIGH,$5000.00
200555265,1,BRONX,3530,KINGS COLLEGE PLACE,A2,SIGNED OFF,N,N,2005-08-24 ,,,OTHER,PS94 REPAIR/MAINTENANCE OF DRS FRAMES & HARDWARE,$13801.00
200555292,1,BRONX,1111,PUGSLEY AVENUE,A2,SIGNED OFF,N,N,2005-04-05 ,,,OTHER,"JS125 REPAIR/MAINTENANCE OF DRS, FRAMES & HARDWARE",$12798.00
200555309,1,BRONX,2780,RESERVOIR AVENUE,A2,SIGNED OFF,N,N,2005-09-30 ,,,OTHER,WALTON HS REPAIR/MAINTENANCE DRS FRAMES  & HARDWARE,$4283.00
340638144,1,BROOKLYN,831,MONROE STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2019-11-02 ,R-2,R-2,INDIVIDUAL,SPRINKLER  SPECIFICATIONS AND PLANS HEREWITH FILED IN CONJUNCTION WITH NEW BUILDING APPLICATION NO. 302325721,$1000.00
240239693,1,BRONX,2198,WHITE PLAINS RD,A2,SIGNED OFF,N,N,2019-02-11 ,COM,COM,PARTNERSHIP,"INSTALLATION OF NEW ATM IN EXISTING BANK 24-HR LOBBY AS PER SUBMITTED DRAWINGS. NO CHANGE OF USE, EGRESS OR OCCUPANCY.",$75000.00
240239700,1,BRONX,50,EAST 168 STREET,A2,APPLICATION PROCESSED - ENTIRE,N,N,2018-10-08 ,G,G,CORPORATION,PLUMBING AND MECHANICAL PLANS FILED HEREWITH IN CONJUNCTION WITH ALT 2 JOB #240239489.,$854551.00
540155856,1,STATEN ISLAND,78,STATE STREET,A2,SIGNED OFF,N,N,2020-01-03 ,R-3,R-3,INDIVIDUAL,INSTALLATION OF A ROOFTOP RAILLESS SOLAR PANEL PV SYSTEM.,$43500.00
200555407,1,BRONX,1771,POPHAM AVENUE,A2,SIGNED OFF,N,N,2005-07-14 ,G,,OTHER,P.S. 109X; INSTALLATION OF TWO SPRINKLER AT STORAGE ROOM LOCATED IN LUNCH/PLAY ROOM ON FIRST FLOOR,$1000.00
123184632,1,MANHATTAN,777,3RD AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-05-29 ,E,E,PARTNERSHIP,"MODIFICATION OF THE EXISTING FIRE ALARM SYSTEM AS SHOWN ON DRAWINGS FILED HEREWITH.  NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$5000.00
123428291,1,MANHATTAN,120C,LAFAYETTE STREET,A3,SIGNED OFF,N,N,2018-09-04 ,B,B,PARTNERSHIP,"ERECT NEW AWNING WITH COPY, NO CHANGE IN USE, EGRESS, AND  OCCUPANCY.",$2796.00
200555452,1,BRONX,2545,GUNTHER AVENUE,A3,SIGNED OFF,N,N,2003-12-10 ,G,,OTHER,IS144 SIDEWALK SHED IN CONJUNCTION WITH 200572013,$0.00
102548557,1,MANHATTAN,1155,AVENUE OF THE AMERICAS,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-05-24 ,E,,CORPORATION,"Modification to existing fire alarm system as per plans filed herewith. No change to use, egress or occupancy under this  application.",$7500.00
200557511,1,BRONX,2365,WATERBURY AVENUE,A3,SIGNED OFF,N,N,2006-02-13 ,,,OTHER,PS/IS194 FILING BUILDERS PAVING PLAN IN CONJUNCTION WITH NB 200476314,$0.00
103037241,1,MANHATTAN,1,WEST   67 STREET,A2,SIGNED OFF,Y,N,2005-03-25 ,,,,"DEMOLITION AND CONSTRUCTION IN TWO APARTMENTS (905 & 1005), NEW STAIRWAY, RE-CONFIGURED SOLORIUM. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$580000.00
321730409,1,BROOKLYN,344,KNICKERBOCKER AVENUE,A2,PLAN EXAM - APPROVED,N,N,2018-05-04 ,COM,COM,INDIVIDUAL,"INTERIOR RENOVATION OF A THREE STORIES PLUS CELLAR WALK-UP BUILDING AS PER PLANS. NO CHANGE IN USE, BULK OR EGRESS.",$408000.00
140752692,1,MANHATTAN,2,LAFAYETTE STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2018-04-24 ,PUB,PUB,NYC AGENCY,"INSTALLING MECHANICAL SYSTEM AS SHOWN ON PLANS. NO CHANGE OF USE, EGRESS, OR OCCUPANCY UNDER THIS APPLICATION.",$3625.00
200557879,1,BRONX,2365,WATERBURY AVENUE,A2,SIGNED OFF,N,N,2004-08-12 ,,,OTHER,PS194 ANSUL SYSTEM INSTALLATION ALONG W/ NB 200476314,$3000.00
200559617,1,BRONX,1070,CASTLE HILL AVENUE,A2,SIGNED OFF,N,N,2004-06-09 ,,,OTHER,"PS36 REMOVE PART & REPAIR PART OF THE RE TAING WALLS & FENCE INCLUDING T E GATE, REPAIR CONCRETE STEPS, REMOVE & INSTALL NEW IRON POST FOR THE FENCE, REP AIR CONCRETE CURB & PART OF THE RETAININ G WALL POST.",$48000.00
200559608,1,BRONX,577,EAST  179 STREET,A2,SIGNED OFF,N,N,2006-04-07 ,,,OTHER,JHS118 BOILER REPLACEMENT W/200555032,$1000.00
340638171,1,BROOKLYN,242,7 AVENUE,A3,SIGNED OFF,N,N,2019-09-03 ,RES,RES,CORPORATION,"INSTALL STOREFRONT AWNING WITH NON-ILLUMINATED COPY READING 'AT&T.' COPY TO BE 12 SQ FT OR LESS. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",$1350.00
240239773,1,BRONX,15,NORTH STREET,A2,SIGNED OFF,N,N,2019-06-28 ,J-2,J-2,PARTNERSHIP,"FACADE REPAIRS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",$83965.00
440514533,1,QUEENS,73-07,185TH ST,A2,SIGNED OFF,N,N,2019-01-15 ,J-3,J-3,INDIVIDUAL,"INSTALLATION OF SOLAR ENERGY SYSTEM ON ROOF. NO CHANGE OF OCCUPANCY, USE OR EGRESS.",$40933.00
140810237,1,MANHATTAN,292,5TH AVENUE,A2,APPLICATION PROCESSED - ENTIRE,N,N,2018-10-09 ,R-1,R-1,CORPORATION,HEREBY FILING FOR NEW GENERATOR IN CONJUNCTION WITH NB #121184789,$2000.00
103037250,1,MANHATTAN,1230,YORK AVENUE,A2,PLAN EXAM - DISAPPROVED,N,N,2002-01-08 ,,,,THE REPLACEMENT OF ANNTENNAS AND ASSOCIATED EQUIPMENT AT A TELECOMMUNICATIONS FACILITY.,$15000.00
421675477,1,QUEENS,33-04,164 STREET,A1,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2019-09-16 ,J-3,R-3,CORPORATION,HORIZONTAL AND VERTICAL EXTENSION OF EXISTING ONE FAMILY DWELLING. OBTAIN NEW C OF O,$740230.00
421685322,1,QUEENS,47-42 GAR,198 ST,DM,SIGNED OFF,N,N,2019-06-04 ,J-3,,CORPORATION,PROPOSED DEMOLITION OF ENTIRE GARAGE WITH HAND TOOLS.,$0.00
240206175,1,BRONX,3450,DEKALB AVENUE,A2,PLAN EXAM - IN PROCESS,N,N,2017-11-15 ,PUB,PUB,PARTNERSHIP,"REMOVAL & REPLACEMENT OF CHILLER ON BULKHEAD ROOF, AS WELL AS PUMPS ON ROOF ON SUB-CELLAR & FAN COIL ON THE 1ST FLOOR AS INDICATED ON THE ATTACHED PLANS. THERE IS NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$361884.00
321849229,1,BROOKLYN,6501,BAY PARKWAY,A2,SIGNED OFF,N,N,2019-10-31 ,E,E,CORPORATION,"PROPOSED REPLACEMENT OF HVAC EQUIPMENT UNIT @ ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY",$25000.00
103038035,1,MANHATTAN,417,5 AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-01-30 ,E,,CORPORATION,MODIFICATION TO EXISTING SPRINKLER SYSSTEM AS PER PLANS FLED HEREWITH .  NO CHANGE IN EGRESS OR OCCUPANCY,$220000.00
103038044,1,MANHATTAN,150,5 AVENUE,A2,SIGNED OFF,Y,N,2002-11-14 ,,,,"DEMOLITION OF NON LOAD BEARIN PARTITIONS ON FLOORS: 2,3,6, AND 8 AS INDICATED ON DRAWINGS. NO CHANGE IN USE EGRESS OR OCCUPANCY. NO CHANGE TO LL#5/73",$150000.00
421577699,1,QUEENS,53-35,203 STREET,A2,SIGNED OFF,N,N,2018-02-01 ,J-3,J-3,INDIVIDUAL,"CONSTRUCT EXTERIOR STAIR, AND PROPOSE 3-PIECE BATHROOM, MINOR PARTITION AND PLUMBING WORK AT BASEMENT. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",$26000.00
103038053,1,MANHATTAN,153,EAST   53 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-11-29 ,,,PARTNERSHIP,FIRE ALARM MODIFICATIONS ON PART OF THE 58TH FLOOR AS INDICATED ON DRAWINGS.,$23000.00
421566558,1,QUEENS,84-09,263RD STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-01-26 ,RES,RES,INDIVIDUAL,"FILING FOR MASONRY FACADE RESTORATION AS SHOWN ON DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$7600.00
123039540,1,MANHATTAN,2363,ADAM CLAYTON POWELL JR BOULEVARD,A2,PLAN EXAM - APPROVED,N,N,2017-11-15 ,J-2,J-2,CORPORATION,"FILING ALT.2 PROPOSING TO IMPROVE CELLAR CLEARANCE BY REMOVING 12' OF EXISTING FLOORING AND PROVIDING LIGHTWEIGHT CONCRETE FLOORING OF 4'. THERE SHALL BE NO CHANGE IN USE, OCCUPANCY OR MEAN OF EGRESS UNDER THIS APPLICATION.",$26700.00
103038366,1,MANHATTAN,503,WEST  176 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-12-04 ,,,CORPORATION,REPLACE BOILER AND OIL BURNER.NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION.,$0.00
103038384,1,MANHATTAN,206,EAST   85 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-01-02 ,,,CORPORATION,"REPLACE BOILER AND GAS BURNER.  NO CHANGE IN EGRESS, OCCUPANCY OR USE UNDER THIS APPLICATION.",$18200.00
103038393,1,MANHATTAN,435,EAST   83 STREET,A2,SIGNED OFF,N,N,2002-02-25 ,,,CORPORATION,"INSTALL 7 AC UNITS AS INDICATED ON PLANS . NO CHANGE IN USE, OCCUPANCY O  EGRESS.",$21000.00
102507574,1,MANHATTAN,587,RIVERSIDE DRIVE,A2,SIGNED OFF,N,N,2004-01-07 ,RES,,PARTNERSHIP,"General construction to include new partitions and finishes, plumbing to install new fixtures on 4th fl. No change in use, egress or occupancy.",$38000.00
123114824,1,MANHATTAN,33,GREENE STREET,A2,SIGNED OFF,Y,N,2018-04-06 ,RES,RES,CORPORATION,"FILING FOR MECHANICAL WORK AS PER PLANS FILED. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$10000.00
123114352,1,MANHATTAN,33,GREENE STREET,A2,SIGNED OFF,Y,N,2018-06-13 ,RES,RES,CORPORATION,"FILING FOR SPRINKLER MODIFICATIONS AS PER PLANS FILED. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$8400.00
103038598,1,MANHATTAN,1567,BROADWAY,A2,SIGNED OFF,N,N,2006-07-07 ,J-1,,CORPORATION,MODIFICATION OF EXISTING CLASS J FIRE ALARM SYSTEM IN CONJUNCTION WITH NB #101837675.,$1000.00
103038614,1,MANHATTAN,1150,PARK AVENUE,A2,SIGNED OFF,N,N,2003-06-19 ,RES,,CORPORATION,"Herewith file plans to renovate Apt. 20D including general construction, plumbing and openings for new windows.  No change to use, egress or occupancy",$37000.00
200559635,1,BRONX,3041,BRUCKNER BOULEVARD,A3,SIGNED OFF,N,N,2004-11-17 ,G,,OTHER,PS14 SIDEWALK SHED @ FACADE REPAIR JOB# 200557851,$0.00
103039025,1,MANHATTAN,27,EAST   95 STREET,A3,SIGNED OFF,Y,N,2005-11-01 ,RES,,CORPORATION,INSTALLATION OF SIDE WALK:32 ' LONG  - DURING REMEDIAL REPAIRS WORK SHALL COMPLY WITH LL33/91 NO CHANGE IN USE EGRESS OR OCCUPANCY,$0.00
321730445,1,BROOKLYN,303,VANDERBILT AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2018-09-06 ,RES,RES,INDIVIDUAL,"HEREWITH FILE PLAN TO ENLARGE WINDOWS AND INSTALL STAIRS TO REAR YARD.  NO CHANGE IN USE, EGRESS, AND OCCUPANCY INVOLVED.",$10000.00
102548637,1,MANHATTAN,414,WEST   51 STREET,A1,SIGNED OFF,N,N,2004-10-14 ,RES,RES,CORPORATION,TO DUPLEX APARTMENT AT 4TH FLOOR INTO NEW PENTHOUSE.,$20000.00
123409383,1,MANHATTAN,232,EAST 54TH STREET,A2,PLAN EXAM - APPROVED,N,N,2018-03-29 ,R-2,R-2,PARTNERSHIP,UNDERGROUND PLUMBING AS SHOWN ON PLANS IN CONJUNCTION WITH NB# 121190111.,$1000.00
320743530,1,BROOKLYN,91,MCKINLEY AVENUE,A2,SIGNED OFF,N,N,2019-01-17 ,R-3,R-3,CORPORATION,"INTERIOR RENOVATIONS. INSTALL NEW PLUMBING FIXTURES ON EXISTING ROUGHING ON FIRST AND SECOND FLOORS. INSTALL NEW GYPSUM BOARD THRU-OUT. CAP AND REMOVE CELLAR AND ATTIC PLUMBING FIXTURES. REMOVE ATTIC AND CELLAR PARTITIONS. NO CHANGE IN BULK, USE, EGRESS OR OCCUPANCY.",$190000.00
320743549,1,BROOKLYN,31,ROOSEVELT PLACE,A1,PLAN EXAM - APPROVED,N,N,2020-03-12 ,COM,R-3,CORPORATION,CONVERSION OF AUTO SHOWROOM AND OFFICES INTO A TWO(2) FAMILY DWELLING.,$146000.00
321730551,1,BROOKLYN,1339,ST JOHNS PL,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-05-01 ,RES,RES,INDIVIDUAL,"HERE WITH FILING A NO WORK APPLICATION TO OBTAIN BOILER NUMBER FOR WORK WHICH WAS DONE AND SIGN-OFF UNDER LAA JOB# 320656857 WITHOUT RECEIVING BOILER NUMBER. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$800.00
220641517,1,BRONX,180,WEST 165 STREET,A1,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2019-07-30 ,E,E,CORPORATION,PROPOSED ADDITIONAL 6TH FLOOR TO AN EXISTING CHARTER SCHOOL. ALL AS PER PLANS FILED HEREWITH.,$1600000.00
321685574,1,BROOKLYN,225,BERGEN STREET,A2,SIGNED OFF,N,N,2020-04-21 ,J-3,J-3,INDIVIDUAL,"ADDITION AND INETRIOR RENOVATION CONSITIING OF GENERAL CONSTRUCTION AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$263100.00
421557844,1,QUEENS,69-21,GRAND AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2017-12-14 ,E,E,INDIVIDUAL,INTERIOR RENOVATION OF EXISTING RETAIL SPACE AT FIRST FL.NO CHANGE IN USE EGRESS OR OCCUPANCY.,$7000.00
103039016,1,MANHATTAN,420,WEST   42 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-08-07 ,,,,"INSTALLATION OF FIRE ALARM SYSTEM AS SHO WN ON PLANS FILED HEREWITH. FILED IN CONJUNCTION WITH NB #102850844,  NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$1000.00
103039105,1,MANHATTAN,200,PARK AVENUE,A2,SIGNED OFF,N,N,2019-06-19 ,COM,,PARTNERSHIP,"MODIFICATION TO EXISTING SPRINKLER SYSTEM, AS PER PLANS. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",$2000.00
